barId,name,street,city,state,zipcode,capacity,attire,Accepts credit card,isGoodForGroups,hasWiFi,allowsSmoking,typicalCrowd
798,Tempe Improv,9891 Smoky Hollow Dr. ,Illinois,IL,62701,160,Formal,0,0,0,0,Young
799,Shuckers Raw Bar,44 Third St. ,Princeton Junction,NJ,08550,175,Smart Casual,1,0,1,0,Young
800,Stage One,16 Baker Rd. ,Brooklyn,NY,11249,200,Casual,0,0,0,0,Middle Age
801,Devil's Martini North,559 Bay St. ,Great Falls,VA,22066,250,Formal,1,0,0,0,Young
802,South River Pub,99 Pacific Street ,Chesapeake,VA,23320,315,Formal,1,1,0,0,Young
803,Killarney's Publick House,9011 Lafayette Court ,Memphis,TN,38157,175,Smart Casual,1,1,0,0,Young
804,House Of Blues,784 Delaware Street ,New York,NY,10029,145,Smart Casual,1,0,0,0,Middle Age
805,Club Odyssey,8834A East Beech Lane ,Atlanta,GA,30334,130,Formal,1,1,1,0,Young
806,Velveeta Room,361 Gulf St. ,Miami Beach,FL,33109,195,Casual,1,0,0,0,Middle Age
807,Anchorage Tavern,21 Mulberry Street ,Memphis,TN,38157,150,Smart Casual,1,0,1,0,Young
808,Little Bear,75 Piper Ave. ,Fontana,CA,92335,115,Casual,1,0,0,0,Middle Age
809,Matador Sports Pub,952 Ashley Court ,Chicago,IL,60629,160,Formal,0,1,0,1,Young
810,Thirsty's 2,7247 Vermont Avenue ,Charlotte,NC,28105,130,Smart Casual,0,0,0,0,Middle Age
811,Jazz Central,135 West Hillside Court ,Trenton,NJ,08608,125,Casual,1,0,0,0,Middle Age
812,Cheap Wine Productions,8939 East Warren Drive ,New York,NY,10029,180,Smart Casual,1,0,0,0,Middle Age
813,Red Star Tavern,64 Lookout St. ,Sun City,AZ,85351,115,Formal,1,0,0,0,Young
814,Nico,47 South Race St. ,Miami,FL,33158,145,Smart Casual,1,0,0,0,Middle Age
815,Cruisers Motorsports,418 E. Indian Summer Ave. ,Nashville,TN,37201,120,Casual,0,0,0,0,Young
816,Ybor Strip,161 Railroad Ave. ,Memphis,TN,38157,140,Casual,1,0,0,0,Middle Age
817,Club Passim,164 Forest Road ,Norwalk,CA,90650,120,Formal,1,1,0,0,Young
818,Tavern On The Green,8983 Wild Rose Street ,Fontana,CA,92335,105,Formal,0,0,0,0,Middle Age
819,Amvets,3 Wentworth St. ,Villanova,PA,19085,160,Formal,1,0,0,0,Middle Age
820,Frankie's Sports Bar & Grill,19 Bay St. ,Memphis,TN,38157,115,Casual,1,0,0,0,Middle Age
821,Slv Trader,67 N. Lake View Street ,Atlanta,GA,30334,180,Formal,0,0,0,0,Middle Age
822,Jeremiah's Tavern,9927 Ketch Harbour Street ,Katy,TX,77449,220,Casual,1,0,0,0,Middle Age
823,Boulevard Grill & Sports Bar,912 Wall Street ,Annapolis,MD,21401,130,Casual,1,0,1,1,Old
824,Hickory Tavern,587 Theatre Street ,Los Angeles,CA,90011,195,Formal,0,0,0,0,Young
825,Mugs Pub,64 Holly St. ,Salt Lake City,UT,84101,340,Smart Casual,1,1,1,0,Young
826,Chrome,408 Manor Station St. ,Charlotte,NC,28105,165,Smart Casual,1,0,0,0,Middle Age
827,Alonso's Restaurant & Package,960 West Lafayette St. ,Boston,MA,01841,185,Formal,1,0,0,0,Middle Age
828,Mainline Bar & Grill,89 Griffin Court ,Las Vegas,NV,89134,170,Smart Casual,1,0,0,0,Young
829,Roxy Nightclub Boston,76 Vernon St. ,New Brunswick,NJ,08901,120,Formal,1,1,1,0,Young
830,Comedy House Theatre,595 Clark Ave. ,Norwalk,CA,90650,120,Formal,1,0,1,0,Young
831,Tanners Bar & Grill,830 Talbot Street ,Sun City,AZ,85351,105,Smart Casual,1,0,0,0,Middle Age
832,Show & Tell,7613 Sunbeam Street ,El Paso,TX,79936,345,Casual,1,0,0,0,Middle Age
833,G B Curly's,543 East Foxrun St. ,Dover,DE,19901,105,Formal,1,0,0,0,Young
834,Pearl's Place,258 Country Club Street ,Richmond,VA,23218,360,Smart Casual,1,0,1,0,Young
835,Tavern On Main,12 Lower River St. ,San Jose,CA,95120,150,Casual,1,0,0,0,Young
836,Claddagh Pub Of College Park,825 W. Henry Smith Ave. ,Santa Fe,NM,87501,160,Formal,1,1,0,0,Young
837,Dublin Inn,392 South Franklin Ave. ,Illinois,IL,62701,115,Casual,1,0,0,0,Middle Age
838,Club Metronome,7 Sugar Lane ,Austin,TX,78730,175,Casual,1,1,0,0,Young
839,Peppertree Lounge,9873 6th Ave. ,Boston,MA,01841,105,Formal,1,1,1,0,Young
840,Home Wet Bar,9042 Hillside Ave. ,Chesapeake,VA,23320,395,Formal,1,0,0,0,Young
841,Bistro 829,7715 Atlantic Street ,Salem,OR,97301,155,Formal,1,0,0,0,Young
842,Fine Wine Online,575 Bishop Ave. ,Chicago,IL,60629,140,Smart Casual,1,0,0,0,Middle Age
843,Ed's Dog House,7136 West Pulaski Street ,Washington,DC,20001,105,Casual,1,0,0,0,Middle Age
844,Coconuts Beachfront Bar,373 Rockville Street ,Dover,DE,19901,180,Smart Casual,1,0,0,1,Old
845,Dayton Systems Group,226 Kirkland St. ,Oklahoma City,OK,73101,135,Formal,1,0,0,0,Middle Age
846,London's,808 Main Drive ,Dallas,TX,75001,130,Formal,1,0,0,0,Young
847,J T's Shaft,80 Halifax St. ,Indianapolis,IN,46290,110,Casual,1,0,1,0,Young
848,Ryles,234 Prairie Rd. ,Memphis,TN,38157,150,Formal,1,0,0,0,Middle Age
849,Visions Night Club,770 Augusta St. ,Richmond,VA,23218,200,Formal,1,1,0,0,Young
850,Independence Bar & Grill,8722 Glenridge Court ,Santa Fe,NM,87501,165,Formal,1,0,0,0,Middle Age
851,The Bog Tavern,99 Winchester Road ,Sun City,AZ,85351,190,Smart Casual,0,0,0,0,Young
852,Kendall's,9902 3rd Street ,Salem,OR,97301,130,Formal,1,0,1,0,Young
853,Horse & Hound Off Broadway,30 El Dorado Dr. ,Durham,NC,27706,170,Casual,0,0,0,0,Young
854,Bison Witches Bar & Deli,7166 Beach Ave. ,Durham,NC,27706,170,Formal,0,0,0,0,Middle Age
855,Barb's Pub,7370 N. Woodsman Lane ,Trenton,NJ,08608,175,Formal,1,1,0,0,Young
856,Phelan's Pub & Grill,93 Rose St. ,Charlotte,NC,28105,125,Casual,0,1,1,0,Young
857,Tribeca Night Club,9737 Theatre St. ,Atlanta,GA,30334,165,Smart Casual,1,1,0,0,Young
858,Sugar's,277 Maple St. ,Trenton,NJ,08608,160,Smart Casual,0,0,0,0,Young
859,Harley's Club 155,61 South Golf Street ,Miami,FL,33158,130,Smart Casual,1,1,1,0,Young
860,Bap's Tap Sports Bar & Grill,64 E. Pearl Rd. ,Dallas,TX,75001,130,Casual,1,0,1,0,Young
861,English Pub,953 Shub Farm Dr. ,Miami,FL,33158,200,Smart Casual,1,1,0,0,Young
862,Corner Loft Designs,561 S. County Road ,Chesapeake,VA,23320,235,Formal,0,0,0,0,Young
863,Christian Counseling Assoc,357 Prairie St. ,Dover,MA,02030,180,Casual,1,0,0,0,Young
864,Euromoney Publications Plc,7226 Sunnyslope Drive ,Dover,MA,02030,160,Casual,1,1,0,0,Young
865,Freight Yard Restaurant & Pub,713 S. Brickyard Ave. ,San Jose,CA,95120,165,Formal,1,1,1,0,Young
866,Rio Nightlife,8476 W. Marsh St. ,Los Angeles,CA,90011,150,Formal,1,0,1,0,Young
867,Admiral's Cup,601 Plymouth St. ,Princeton Junction,NJ,08550,110,Formal,1,0,1,0,Young
868,ABC Fine Wine & Spirits,464 Lantern St. ,Chicago,IL,60629,155,Smart Casual,1,0,0,0,Middle Age
869,Grizzly's Grill N' Saloon,5 Yukon St. ,Weston,MA,02493,150,Formal,1,0,0,0,Middle Age
870,Locos Deli & Pub,560 N. Walnutwood Drive ,Chicago,IL,60629,105,Formal,1,1,0,0,Young
871,Hungry Brain,925 Ramblewood Road ,Annapolis,MD,21401,110,Casual,1,0,0,0,Young
872,Toppers,5 Ann Rd. ,Austin,TX,78730,245,Formal,1,0,0,0,Middle Age
873,Banana Wind,9829 Leeton Ridge Lane ,Villanova,PA,19085,145,Smart Casual,1,0,1,0,Young
874,Lanigan's Irish Pub & Eatery,3 Spring Street ,Durham,NC,27706,165,Casual,1,1,0,0,Young
875,Tail-Gator's Grill & Pub,7501 Edgemont Lane ,Katy,TX,77449,150,Formal,0,1,0,0,Young
876,Copper Canyon Brewing & Ale,288 Annadale Rd. ,Atlantic City,NJ,08401,105,Formal,1,0,0,0,Young
877,Slippery Noodle Inn,9289 East Myers Rd. ,Indianapolis,IN,46290,155,Formal,1,0,0,0,Young
878,Grand,8590 E. Olive Drive ,Trenton,NJ,08608,150,Formal,1,0,0,0,Middle Age
879,The Sand Bar And Grill,64 Glenholme Lane ,Houston,TX,77084,105,Smart Casual,1,0,1,0,Young
880,Allen Beer,14 3rd Ave. ,Dover,MA,02030,105,Smart Casual,0,0,0,0,Middle Age
881,Sand Trap,485 Dogwood Ave. ,Weston,MA,02493,175,Casual,1,0,0,0,Middle Age
882,Houligan's Steak & Seafood Pub,8621 Studebaker Street ,Los Angeles,CA,90011,195,Casual,1,1,0,0,Young
883,Billboard Live Intl Corp,8 W. Nicolls Lane ,Atlanta,GA,30334,200,Formal,1,0,0,0,Young
884,Crossroads Tavern,907 White Drive ,Chesapeake,VA,23320,270,Smart Casual,1,0,1,0,Young
885,Viper Bar,867 Madison Circle ,Princeton Junction,NJ,08550,195,Formal,1,0,1,0,Young
886,Jim's Bistro,463 Manor St. ,Princeton Junction,NJ,08550,165,Smart Casual,1,0,0,0,Middle Age
887,Barnacle's,170 Wild Horse Drive ,Boston,MA,01841,190,Smart Casual,1,0,0,0,Middle Age
888,California Clipper,856 E. Ivy Drive ,Atlanta,GA,30334,135,Casual,1,0,0,0,Young
889,Decatur Package Liquor,9186 Rocky River Street ,Austin,TX,78730,180,Casual,1,0,0,0,Middle Age
890,Buffalo Tap,18 York St. ,Annapolis,MD,21401,120,Formal,1,0,0,0,Young
891,Chicken Ranch,8879 Arrowhead St. ,San Jose,CA,95120,105,Formal,1,0,0,0,Middle Age
892,Stokers Ice House,550 Edgewater Ave. ,Chicago,IL,60629,165,Formal,1,0,0,0,Middle Age
893,Mason Jar,9836 West Bayberry St. ,El Paso,TX,79936,105,Formal,1,0,1,0,Young
894,Pioneer Pub,9216 Franklin Street ,Richmond,VA,23218,225,Smart Casual,1,1,0,0,Young
895,Flamingo Show Club,8658 Oklahoma St. ,Houston,TX,77084,195,Smart Casual,0,1,1,0,Young
896,Oak Rail Tavern,141 South 1st St. ,Durham,NC,27706,125,Smart Casual,0,0,0,0,Middle Age
897,C J's-Cadillac Jack's,27 E. Rockcrest St. ,Oklahoma City,OK,73101,120,Formal,1,0,1,0,Young
898,Makers Mark Bourbon House,688 Grove Court ,Fontana,CA,92335,165,Formal,1,0,1,0,Young
899,Gilligan's,8326 Deerfield St. ,Oklahoma City,OK,73102,120,Smart Casual,1,0,0,0,Middle Age
900,Kwik Liquor Inc.,76 Ivy Street ,Princeton Junction,NJ,08550,145,Casual,0,0,0,0,Young
901,Brocach Irish Pub,942 Lafayette St. ,Miami Beach,FL,33109,110,Casual,1,1,0,0,Young
902,Collins Irish Pub & Grill,6 Warren St. ,Frankfort,KY,40601,160,Smart Casual,1,1,1,0,Young
903,Boston Beanery,9321 High Ridge Ave. ,Villanova,PA,19085,130,Casual,1,0,0,0,Young
904,Signatures,8443 Lakeshore St. ,San Jose,CA,95120,145,Formal,1,0,0,0,Middle Age
905,Lightning Jacks Bar & Grill,788 S. Sutor Avenue ,Brooklyn,NY,11249,200,Casual,0,0,0,0,Middle Age
906,Brownie's,66 Mountainview Ave. ,Oklahoma City,OK,73101,115,Casual,1,0,0,0,Middle Age
907,O'Hara's Irish Pub,10 Locust St. ,Durham,NC,27706,135,Formal,1,1,0,0,Young
908,Putters,65 Church Lane ,Houston,TX,77084,120,Casual,1,0,1,0,Young
909,Starlight,51 E. Marshall Street ,Salt Lake City,UT,84101,175,Casual,1,0,1,0,Young
910,Axis,587 Prince St. ,Frankfort,KY,40601,155,Casual,1,0,1,0,Young
911,Bracken's Pub,691 University Road ,Durham,NC,27706,185,Smart Casual,1,0,1,0,Young
912,Beacon Tap,616 Fairground Dr. ,Memphis,TN,38157,115,Smart Casual,1,0,0,0,Young
913,Beer,7909 Shub Farm Dr. ,Houston,TX,77084,180,Casual,1,0,0,1,Old
914,Steve's Lounge,8331 Wrangler Dr. ,Fontana,CA,92335,115,Smart Casual,0,1,0,0,Young
915,Aj' S,818 King Street ,Villanova,PA,19085,170,Smart Casual,0,0,1,0,Young
916,Club Amnesia,558 N. New Ave. ,Frankfort,KY,40601,145,Formal,0,1,0,0,Young
917,No Idea,241 East Lawrence Dr. ,Memphis,TN,38157,185,Casual,1,0,0,0,Middle Age
918,Sundance Saloon,96 Brickell Road ,Weston,MA,02493,135,Casual,1,0,0,1,Old
919,Faces & Names,9709 Rockaway St. ,Oklahoma City,OK,73102,170,Smart Casual,0,0,0,0,Young
920,MARRIOTT INTERNATIONAL,9139 Bowman St. ,Miami,FL,33158,190,Casual,1,0,0,0,Middle Age
921,Outer Banks Brewing Station,756 Blackburn Rd. ,Kenilworth,IL,60043,110,Formal,1,0,0,0,Middle Age
922,Muses Cafe,902 West Gulf St. ,Atlanta,GA,30334,125,Casual,1,0,1,0,Young
923,Grainger's Pub & Grill,849 Strawberry Road ,Springfield,PA,19064,160,Smart Casual,1,0,0,0,Middle Age
924,Scrub Club,91 Henry St. ,Annapolis,MD,21401,125,Smart Casual,0,1,0,0,Young
925,Wild Things,8870 West 1st Street ,Illinois,IL,62701,125,Casual,1,0,1,0,Young
926,Sluggers World Class Sports,8034 N. Shore Circle ,Springfield,PA,19064,185,Smart Casual,1,0,0,0,Middle Age
927,Bar 412,15 Walnutwood Court ,Princeton Junction,NJ,08550,200,Smart Casual,1,0,0,0,Middle Age
928,Sheffield Wine & Spirits Center,35 SE. Galvin Avenue ,Brownsville,TX,78521,185,Formal,1,0,0,0,Middle Age
929,Cancun Cantina Inc,493C S. Sugar Drive ,Washington,DC,20001,180,Casual,0,0,1,0,Young
930,Powerhouse Pub,20 Ridgewood Rd. ,Santa Fe,NM,87501,140,Formal,1,0,0,0,Young
931,Berbati Pan,215 Edgewood St. ,Santa Fe,NM,87501,155,Smart Casual,1,0,0,0,Young
932,On Deck,92 N. Richardson St. ,Durham,NC,27706,145,Formal,1,0,1,0,Young
933,Diamonds,8308 Brewery Dr. ,Sun City,AZ,85351,185,Formal,1,0,1,0,Young
934,Fred's Bar,7475 St Paul Ave. ,Washington,DC,20001,165,Smart Casual,1,0,0,0,Young
935,Sandtrap Bar & Grill,349 Jones Dr. ,Santa Fe,NM,87501,180,Formal,1,0,0,0,Middle Age
936,Barking Kudu,8531 Euclid Drive ,Atlantic City,NJ,08401,195,Casual,1,0,1,0,Young
937,Pcs Inc.,9278 Andover St. ,Nashville,TN,37201,195,Casual,1,0,1,0,Young
938,Centovini Bar,9277 Studebaker Court ,Frankfort,KY,40601,185,Casual,1,0,0,0,Middle Age
939,Beachland Ballroom & Tavern,48 Crescent Dr. ,Salem,OR,97301,190,Casual,1,0,0,0,Middle Age
940,Groucho's Bar & Grill,7530 SW. Bear Hill Ave. ,Chicago,IL,60629,180,Smart Casual,0,0,0,0,Young
941,Blue Cats,7409 Grove Dr. ,Cross River,NY,10518,175,Smart Casual,1,0,0,0,Middle Age
942,Jax,7752 Berkshire Ave. ,Atlanta,GA,30334,120,Smart Casual,1,0,0,0,Young
943,Comedy Off Broadway,864 Homestead Street ,Kenilworth,IL,60043,180,Formal,1,0,0,0,Young
944,Chillers,66 East St Paul Lane ,Trenton,NJ,08608,175,Formal,1,0,0,0,Middle Age
945,Razzoo Bar & Patio,7 Ocean St. ,Weston,MA,02493,110,Formal,1,0,0,0,Middle Age
946,Blue Velvet Lounge,721 Williams Dr. ,Trenton,NJ,08608,110,Smart Casual,1,1,0,0,Young
947,Ding-Dong Lounge,7325 High Point St. ,Norwalk,CA,90650,110,Casual,1,1,0,0,Young
948,Joes Sports Bar,9442 Harvard Dr. ,Annapolis,MD,21401,105,Casual,1,0,1,0,Young
949,Etai Gross,895 Saxton Dr. ,Iowa City,IA,52240,185,Formal,0,0,1,0,Young
950,Jrbc,214 George St. ,Weston,MA,02493,160,Formal,0,0,1,0,Young
951,Creekside Inn,8154 Crescent St. ,Kenilworth,IL,60043,130,Formal,0,0,0,0,Middle Age
952,Hitching Post,443 Trusel Dr. ,New York,NY,10029,120,Smart Casual,1,0,0,0,Middle Age
953,Gallery Bar,41 Lakewood Drive ,Charlotte,NC,28105,180,Smart Casual,1,0,1,0,Young
954,Outer Limits,9789 Glen Creek Drive ,Dallas,TX,75001,195,Formal,1,0,1,0,Young
955,Raiford's,815 Griffin Lane ,Villanova,PA,19085,120,Casual,1,0,0,0,Middle Age
956,New Orleans Original Daiquiris,127 Old Meadowbrook Ave. ,El Paso,TX,79936,150,Casual,1,0,1,0,Young
957,Decoy's Grill & Bar Inc,622 Riverside Ave. ,Trenton,NJ,08608,155,Smart Casual,1,0,1,0,Young
958,Taylor's,96 N. Ketch Harbour Ave. ,New York,NY,10029,200,Formal,0,0,1,0,Young
959,Pink Elephant,900 Jennings Court ,Norwalk,CA,90650,145,Formal,0,0,0,0,Middle Age
960,Tony's,7310 N. James Rd. ,Darien,CT,06820,125,Formal,1,0,1,0,Young
961,Boulevard Catering,7 Cemetery Street ,Richmond,VA,23218,165,Smart Casual,0,0,0,0,Young
962,Fantasyland,8 East Ashley Court ,Memphis,TN,38157,155,Formal,1,0,0,0,Middle Age
963,Christine's,9189 Oakwood St. ,Cross River,NY,10518,140,Smart Casual,1,0,1,0,Young
964,Georgie's Alibi,9269 West Woodside Dr. ,Brownsville,TX,78521,305,Casual,0,0,0,0,Middle Age
965,Fox & Hound English Pub & Gril,62 Union St. ,Darien,CT,06820,105,Formal,1,0,0,0,Young
966,Texas Longhorn Club,874 East Fordham Court ,Nashville,TN,37201,150,Smart Casual,0,1,1,0,Young
967,Henrietta Hudson,7836 Ohio Court ,El Paso,TX,79936,205,Casual,1,0,0,0,Middle Age
968,M C's Pub & Grill,114 Carson Street ,Trenton,NJ,08608,155,Smart Casual,1,0,0,0,Young
969,Spanky's Lounge & Sports Bar,972 Orchard Street ,Norwalk,CA,90650,165,Formal,1,1,0,0,Young
970,Villa,9873 S. Mayfield Ave. ,Highland,MD,20777,130,Smart Casual,1,0,1,0,Young
971,Claude & Annie's,9559 8th Road ,Annapolis,MD,21401,110,Casual,0,0,0,0,Middle Age
972,Beer Garden,20 Mammoth Lane ,Atlanta,GA,30334,170,Formal,1,0,0,0,Middle Age
973,Olde Towne Tavern,9387 Atlantic St. ,Chesapeake,VA,23320,175,Casual,1,0,1,0,Young
974,Bleachers,15 Sutor Ave. ,Dover,MA,02030,160,Casual,1,0,1,1,Old
975,Pumpkin Vine Room,8725 Anderson Ave. ,Springfield,PA,19064,120,Smart Casual,1,0,0,0,Young
976,Peanut Bar,85 Hilldale Ave. ,Miami Beach,FL,33109,140,Smart Casual,1,0,1,0,Young
977,Paddy's Pub,574 South Cactus St. ,Charlotte,NC,28105,180,Smart Casual,1,0,1,0,Young
978,Glynn Hospitality Group,28 West Baker Drive ,Chesapeake,VA,23320,270,Smart Casual,1,0,0,0,Middle Age
979,Moose Preserve Bar & Grill,8745 W. Park St. ,Salt Lake City,UT,84101,280,Smart Casual,1,0,0,0,Middle Age
980,Shai,686 South Wintergreen Drive ,Villanova,PA,19085,145,Formal,0,0,1,0,Young
981,Triangle,49 High Lane ,Houston,TX,77084,245,Formal,1,0,0,0,Middle Age
982,Lolita Bar,8426 Cleveland Ave. ,Atlanta,GA,30334,185,Formal,1,0,0,0,Middle Age
983,Kesler Sports Bar & Grill,517 Shady Street ,Santa Fe,NM,87501,150,Formal,1,0,0,0,Middle Age
984,Lehigh Valley Wine Trail,7410 N. High Point Ave. ,Las Vegas,NV,89134,135,Smart Casual,0,0,1,0,Young
985,Sobo 151 Bar & Grill,834 Blue Spring Court ,Springfield,PA,19064,175,Casual,1,0,0,0,Middle Age
986,Duffy's Tavern,7219 Roosevelt Drive ,Houston,TX,77084,185,Smart Casual,1,0,1,0,Young
987,Harvey's Comedy Club & Rstrnt,987 N. Oakwood Street ,Trenton,NJ,08608,185,Smart Casual,1,1,0,0,Young
988,Studio G,2 Prairie Street ,Dover,DE,19901,175,Casual,1,0,0,0,Middle Age
989,Boynton Restaurant & Spirits,71 Canal St. ,Charlotte,NC,28105,190,Casual,1,0,1,0,Young
990,Bottle & Cork,4 Briarwood Dr. ,Brooklyn,NY,11249,120,Casual,0,0,0,0,Young
991,Mohawk Tavern;,528 Ridgeview St. ,Cross River,NY,10518,175,Formal,1,0,0,0,Middle Age
992,Cosmopolitan Club,24 W. Arrowhead Dr. ,Iowa City,IA,52240,115,Smart Casual,1,1,1,0,Young
993,Howling Dog Saloon,963 Theatre Ave. ,New York,NY,10029,150,Casual,1,0,1,0,Young
994,Tipperary Inn,316 Creek Street ,Chesapeake,VA,23320,325,Casual,1,0,0,0,Middle Age
995,Chili Liquor,168 Summit St. ,Miami Beach,FL,33109,170,Formal,1,0,0,0,Middle Age
996,Van Dome,407 E. College Drive ,Houston,TX,77084,215,Casual,1,0,0,0,Middle Age
997,Pussy Cat Lounge,2 W. Park Dr. ,Atlantic City,NJ,08401,145,Formal,0,1,1,0,Young
998,Golden Rail Pub,117 Pendergast St. ,Dover,DE,19901,200,Formal,1,0,0,0,Middle Age
999,Scarlet Pub,2 Green Hill Drive ,Frankfort,KY,40601,175,Smart Casual,1,0,0,0,Middle Age
